GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,CATALOGUE,SIZE_CLASS
2250,556,24d10m44.7s,15d47m42.7s,32,29,31,90,B,large
2253,559,24d10m44.9s,15d46m13.0s,56,53,55,0,B,giants
2254,560,24d10m45.1s,15d45m58.7s,176,108,153,50,B,edgeLarge
2255,561,24d10m45.6s,15d47m23.0s,21,21,21,0,B,small
2256,562,24d10m45.7s,15d47m36.6s,45,42,44,90,B,giants
2257,563,24d10m45.8s,15d45m14.5s,42,34,40,0,B,large
2258,564,24d10m46.1s,15d47m15.6s,34,34,34,0,B,large
2259,565,24d10m46.1s,15d47m22.1s,32,32,32,0,B,large
2260,566,24d10m46.3s,15d47m26.1s,36,36,36,0,B,large
2261,567,24d10m46.5s,15d47m13.6s,22,21,22,0,B,small
2262,568,24d10m46.6s,15d45m18.1s,37,37,37,0,B,large
2263,569,24d10m46.8s,15d46m4.5s,143,132,139,90,B,edgeLarge
2265,571,24d10m48.0s,15d45m52.5s,47,47,47,0,B,giants
2266,572,24d10m48.2s,15d45m58.1s,40,32,37,90,B,large
2267,573,24d10m48.4s,15d47m26.7s,30,30,30,0,B,large
2268,574,24d10m48.5s,15d46m0.1s,63,61,63,90,B,giants
2269,575,24d10m48.6s,15d47m24.6s,32,32,32,0,B,large
2270,576,24d10m48.8s,15d45m54.8s,63,60,62,0,B,giants
2271,577,24d10m48.9s,15d46m10.5s,65,36,55,40,B,giants
2272,578,24d10m48.9s,15d48m7.7s,185,175,182,90,B,edgeLarge
2273,579,24d10m49.5s,15d47m45.3s,37,34,36,90,B,large
2274,580,24d10m49.8s,15d47m4.7s,33,33,33,0,B,large
2275,581,24d10m49.9s,15d47m23.2s,32,30,31,90,B,large
2276,582,24d10m49.9s,15d46m3.9s,21,20,21,0,B,small
2277,583,24d10m50.1s,15d47m17.0s,173,134,160,60,B,edgeLarge
2278,584,24d10m50.4s,15d46m6.4s,33,32,33,90,B,large
2279,585,24d10m50.4s,15d46m12.9s,56,34,49,20,B,giants
2280,586,24d10m50.5s,15d47m5.8s,29,29,29,0,B,medium
2281,587,24d10m50.6s,15d46m2.4s,58,56,57,90,B,giants
2282,588,24d10m51.2s,15d45m56.0s,34,34,34,0,B,large
2283,589,24d10m51.5s,15d46m34.9s,18,18,18,0,B,small
2284,590,24d10m51.6s,15d47m13.1s,21,20,21,90,B,small
2285,591,24d10m52.4s,15d47m10.0s,34,33,34,0,B,large
2286,592,24d10m52.6s,15d46m4.8s,79,75,78,0,B,giants
2287,593,24d10m53.3s,15d46m7.5s,34,33,34,90,B,large
2289,595,24d10m53.7s,15d47m24.6s,111,108,110,0,B,giants
2290,596,24d10m53.9s,15d46m19.6s,42,21,35,-20,B,large
2293,599,24d10m54.7s,15d46m18.8s,40,40,40,0,B,large
2294,600,24d10m55.1s,15d47m56.9s,25,25,25,0,B,medium
2295,601,24d10m55.2s,15d47m12.3s,138,107,127,40,B,edgeLarge
2296,602,24d10m55.5s,15d46m15.1s,34,34,34,0,B,large
2297,603,24d10m55.6s,15d47m36.3s,22,20,22,90,B,small
2298,604,24d10m56.1s,15d46m7.1s,95,94,95,90,B,giants
2299,605,24d10m56.5s,15d46m54.2s,86,81,84,90,B,giants
2300,606,24d10m56.9s,15d47m9.4s,26,25,26,0,B,medium
2301,607,24d10m57.1s,15d48m1.5s,31,31,31,0,B,large
2302,608,24d10m57.2s,15d45m45.9s,101,101,101,0,B,giants
2303,609,24d10m57.3s,15d46m5.8s,20,19,19,0,B,small
2305,611,24d10m58.1s,15d47m3.0s,21,20,21,90,B,small
2306,612,24d10m58.5s,15d46m23.5s,45,37,42,90,B,giants
2307,613,24d10m58.5s,15d47m25.5s,40,37,39,0,B,large
2308,614,24d10m58.6s,15d48m1.1s,32,32,32,0,B,large
2309,615,24d10m59.1s,15d47m15.5s,41,40,41,0,B,giants
2310,616,24d10m59.9s,15d46m44.2s,29,29,29,0,B,medium
2311,617,24d10m59.9s,15d47m58.6s,35,35,35,0,B,large
2312,618,24d11m0.1s,15d46m59.5s,24,24,24,0,B,medium
2313,619,24d11m0.4s,15d47m12.0s,28,26,27,90,B,medium
2314,620,24d11m0.5s,15d46m29.1s,19,19,19,0,B,small
2315,621,24d11m0.5s,15d47m1.7s,82,81,82,0,B,giants
2316,622,24d11m1.4s,15d46m12.9s,37,34,36,90,B,large
2317,623,24d11m1.5s,15d48m0.6s,50,50,50,0,B,giants
2318,624,24d11m1.9s,15d46m57.5s,124,108,119,90,B,edgeLarge
2319,625,24d11m2.2s,15d46m51.4s,54,53,54,90,B,giants
2320,626,24d11m2.4s,15d47m16.2s,61,57,60,0,B,giants
2321,627,24d11m2.6s,15d47m11.2s,22,16,20,90,B,small
2322,628,24d11m2.8s,15d46m33.4s,65,63,64,90,B,giants
2323,629,24d11m2.9s,15d47m3.3s,40,38,39,90,B,large
2324,630,24d11m3.1s,15d47m12.8s,41,41,41,0,B,giants
2326,632,24d11m3.1s,15d46m37.2s,29,29,29,0,B,medium
2327,633,24d11m3.1s,15d46m41.0s,29,28,29,90,B,medium
2328,634,24d11m3.3s,15d47m10.8s,45,44,45,0,B,giants
2329,635,24d11m3.4s,15d46m9.7s,29,26,28,0,B,medium
2330,636,24d11m3.4s,15d46m7.5s,66,45,59,0,B,giants
2331,637,24d11m3.5s,15d46m49.5s,111,108,110,90,B,giants
2332,638,24d11m3.9s,15d46m55.6s,37,37,37,0,B,large
2333,639,24d11m4.3s,15d47m0.3s,21,21,21,0,B,small
2334,640,24d11m4.4s,15d45m26.6s,37,37,37,0,B,large
2335,641,24d11m4.5s,15d46m57.5s,30,28,30,90,B,large
2336,642,24d11m4.7s,15d47m10.8s,29,29,29,0,B,medium
2337,643,24d11m5.0s,15d46m44.6s,28,26,27,90,B,medium
2338,644,24d11m5.3s,15d46m30.9s,38,36,37,90,B,large
2339,645,24d11m5.6s,15d47m1.2s,33,33,33,0,B,large
2340,646,24d11m6.0s,15d46m2.3s,85,85,85,0,B,giants
2341,647,24d11m6.1s,15d46m45.4s,32,32,32,0,B,large
2342,648,24d11m6.1s,15d47m11.6s,29,28,29,90,B,medium
2343,649,24d11m6.5s,15d46m8.2s,65,62,64,90,B,giants
2346,652,24d11m7.2s,15d46m30.3s,42,40,41,0,B,giants
2347,653,24d11m7.3s,15d47m7.0s,32,29,31,90,B,large
2348,654,24d11m7.3s,15d45m34.0s,229,229,229,0,B,edgeLarge
2349,655,24d11m7.4s,15d46m59.6s,44,41,43,90,B,giants
2350,656,24d11m7.5s,15d46m10.2s,26,26,26,0,B,medium
2351,657,24d11m7.7s,15d47m17.1s,53,50,52,0,B,giants
2352,658,24d11m7.8s,15d47m24.2s,37,37,37,0,B,large
2354,660,24d11m8.1s,15d46m13.4s,177,116,157,40,B,edgeLarge
2355,661,24d11m8.1s,15d47m1.7s,15,12,14,0,B,tiny
2356,662,24d11m8.1s,15d46m39.4s,18,18,18,0,B,small
2358,664,24d11m8.3s,15d47m3.7s,25,24,25,90,B,medium
2359,665,24d11m8.4s,15d46m38.7s,19,19,19,0,B,small
2360,666,24d11m8.6s,15d47m0.0s,26,25,26,0,B,medium
2361,667,24d11m8.9s,15d46m32.6s,32,32,32,0,B,large
2362,668,24d11m9.0s,15d47m2.9s,25,25,25,0,B,medium
2363,669,24d11m9.0s,15d47m17.9s,20,20,20,0,B,small
2364,670,24d11m9.3s,15d46m58.0s,46,44,45,0,B,giants
2365,671,24d11m9.4s,15d46m50.5s,42,36,40,90,B,large
2366,672,24d11m9.5s,15d46m56.3s,26,25,26,0,B,medium
2367,673,24d11m9.5s,15d47m1.1s,45,45,45,0,B,giants
2368,674,24d11m9.5s,15d46m44.9s,28,28,28,0,B,medium
2369,675,24d11m9.5s,15d47m11.3s,37,32,35,90,B,large
2370,676,24d11m9.5s,15d46m20.8s,513,487,504,90,B,edgeLarge
2371,677,24d11m9.5s,15d47m15.6s,33,32,33,90,B,large
2373,679,24d11m10.3s,15d46m9.2s,23,23,23,0,B,small
2374,680,24d11m10.3s,15d46m38.4s,36,34,35,0,B,large
2375,681,24d11m10.5s,15d47m2.7s,32,32,32,0,B,large
2376,682,24d11m10.6s,15d47m12.5s,29,28,29,0,B,medium
2377,683,24d11m10.6s,15d47m7.9s,172,112,152,-20,B,edgeLarge
2378,684,24d11m10.9s,15d46m49.6s,66,62,65,90,B,giants
2379,685,24d11m10.9s,15d46m42.6s,111,106,109,0,B,giants
2380,686,24d11m11.0s,15d46m54.2s,74,73,74,0,B,giants
2381,687,24d11m11.0s,15d46m37.2s,40,36,38,90,B,large
2382,688,24d11m11.0s,15d46m32.9s,30,29,30,0,B,large
2383,689,24d11m11.1s,15d46m50.7s,29,29,29,0,B,medium
2384,690,24d11m11.2s,15d46m32.1s,26,25,26,90,B,medium
2385,691,24d11m11.4s,15d46m40.1s,36,34,35,0,B,large
2387,693,24d11m11.5s,15d46m6.8s,57,57,57,0,B,giants
2388,694,24d11m11.5s,15d47m2.3s,34,33,34,0,B,large
2389,695,24d11m11.6s,15d46m11.3s,25,24,25,90,B,medium
2390,696,24d11m11.9s,15d47m0.7s,69,66,68,0,B,giants
2391,697,24d11m12.3s,15d46m39.2s,52,50,51,0,B,giants
2392,698,24d11m12.6s,15d47m10.2s,46,45,46,90,B,giants
2393,699,24d11m12.6s,15d46m51.6s,32,30,31,90,B,large
2394,700,24d11m12.8s,15d45m37.3s,50,50,50,0,B,giants
2395,701,24d11m12.8s,15d47m34.4s,34,32,34,90,B,large
2396,702,24d11m13.0s,15d46m32.9s,66,58,64,90,B,giants
2397,703,24d11m13.1s,15d47m13.0s,46,44,45,90,B,giants
2398,704,24d11m13.1s,15d45m38.6s,55,55,55,0,B,giants
2399,705,24d11m13.3s,15d47m2.1s,29,26,28,0,B,medium
2400,706,24d11m13.5s,15d46m58.3s,34,32,34,90,B,large
2401,707,24d11m13.9s,15d46m29.2s,28,28,28,0,B,medium
2402,708,24d11m14.1s,15d47m34.6s,30,30,30,0,B,large
2403,709,24d11m14.1s,15d46m57.5s,30,30,30,0,B,large
2404,710,24d11m14.2s,15d46m50.8s,28,28,28,0,B,medium
2405,711,24d11m14.4s,15d46m39.3s,32,29,31,0,B,large
2407,713,24d11m14.6s,15d46m59.3s,56,53,55,90,B,giants
2408,714,24d11m14.7s,15d46m47.6s,124,119,123,0,B,edgeLarge
2409,715,24d11m14.8s,15d46m27.4s,58,56,57,0,B,giants
2410,716,24d11m14.9s,15d46m31.1s,53,32,46,40,B,giants
2411,717,24d11m15.4s,15d46m45.0s,81,79,80,0,B,giants
2412,718,24d11m15.4s,15d45m39.7s,25,25,25,0,B,medium
2413,719,24d11m15.9s,15d46m33.7s,79,74,78,90,B,giants
2414,720,24d11m15.9s,15d46m32.2s,32,29,31,90,B,large
2415,721,24d11m15.9s,15d46m41.2s,30,30,30,0,B,large
2416,722,24d11m16.4s,15d45m40.0s,29,26,28,0,B,medium
2417,723,24d11m16.4s,15d45m40.9s,24,21,23,0,B,small
2418,724,24d11m16.5s,15d47m2.1s,20,19,19,90,B,small
2419,725,24d11m17.1s,15d46m29.0s,45,45,45,0,B,giants
2420,726,24d11m17.3s,15d46m54.2s,159,153,157,90,B,edgeLarge
2421,727,24d11m17.4s,15d45m23.4s,37,37,37,0,B,large
2422,728,24d11m17.5s,15d47m17.4s,22,21,22,90,B,small
2423,729,24d11m17.9s,15d47m20.6s,85,83,84,0,B,giants
2424,730,24d11m17.9s,15d46m10.7s,217,138,191,90,B,edgeLarge
2425,731,24d11m18.0s,15d46m39.1s,93,86,90,0,B,giants
2426,732,24d11m18.3s,15d47m34.2s,19,19,19,0,B,small
2427,733,24d11m18.6s,15d45m45.2s,65,65,65,0,B,giants
2428,734,24d11m18.8s,15d47m33.5s,23,23,23,0,B,small
2429,735,24d11m18.9s,15d46m46.4s,82,63,76,90,B,giants
2430,736,24d11m18.9s,15d45m53.9s,39,39,39,0,B,large
2431,737,24d11m19.0s,15d46m25.1s,63,61,63,90,B,giants
2432,738,24d11m19.3s,15d46m46.9s,28,28,28,0,B,medium
2434,740,24d11m19.5s,15d46m23.2s,41,41,41,0,B,giants
2435,741,24d11m20.1s,15d45m55.9s,66,53,62,0,B,giants
2436,742,24d11m20.4s,15d45m47.5s,77,74,76,90,B,giants
2437,743,24d11m20.5s,15d46m27.2s,46,46,46,0,B,giants
2438,744,24d11m20.7s,15d45m50.7s,121,121,121,0,B,edgeLarge
2440,746,24d11m20.9s,15d47m16.1s,16,15,15,0,B,tiny
2441,747,24d11m20.9s,15d46m24.4s,40,40,40,0,B,large
2442,748,24d11m21.2s,15d46m10.9s,50,32,44,20,B,giants
2443,749,24d11m21.3s,15d45m55.7s,25,25,25,0,B,medium
2444,750,24d11m22.0s,15d46m18.0s,196,169,187,90,B,edgeLarge
2445,751,24d11m22.2s,15d46m40.9s,22,21,22,0,B,small
2446,752,24d11m22.2s,15d45m20.6s,29,29,29,0,B,medium
2447,753,24d11m22.4s,15d46m36.0s,243,233,240,90,B,edgeLarge
2448,754,24d11m22.6s,15d45m48.6s,26,26,26,0,B,medium
2449,755,24d11m23.0s,15d46m42.1s,38,37,38,90,B,large
2450,756,24d11m23.2s,15d45m56.9s,225,217,222,0,B,edgeLarge
2451,757,24d11m23.6s,15d45m53.9s,117,117,117,0,B,edgeLarge
2452,758,24d11m26.1s,15d45m53.8s,34,34,34,0,B,large
2453,759,24d11m26.4s,15d46m55.8s,44,41,43,90,B,giants
2454,760,24d11m26.7s,15d47m12.8s,26,26,26,0,B,medium
2455,761,24d11m27.1s,15d47m1.6s,41,40,41,90,B,giants
2456,762,24d11m27.9s,15d46m51.4s,34,33,34,90,B,large
2457,763,24d11m28.0s,15d46m55.5s,44,42,43,90,B,giants
2458,764,24d11m28.8s,15d47m10.6s,25,25,25,0,B,medium
2459,765,24d11m29.5s,15d46m47.1s,36,34,35,90,B,large
2460,766,24d11m30.0s,15d46m0.7s,51,51,51,0,B,giants
2461,767,24d11m30.9s,15d45m30.6s,96,96,96,0,B,giants
2462,768,24d11m31.1s,15d46m49.0s,58,56,57,90,B,giants
2463,769,24d11m31.9s,15d46m47.0s,77,77,77,0,B,giants
2464,770,24d11m32.1s,15d46m43.7s,69,53,63,60,B,giants
2465,771,24d11m32.9s,15d46m22.6s,94,94,94,0,B,giants
2466,772,24d11m33.1s,15d45m28.3s,33,33,33,0,B,large
2467,773,24d11m34.0s,15d46m48.0s,89,79,86,0,B,giants
2468,774,24d11m34.4s,15d46m25.4s,47,47,47,0,B,giants
2469,775,24d11m34.4s,15d45m29.4s,28,28,28,0,B,medium
2470,776,24d11m34.6s,15d46m42.8s,45,45,45,0,B,giants
2471,777,24d11m34.6s,15d45m31.5s,38,38,38,0,B,large
2472,778,24d11m35.4s,15d46m50.0s,34,34,34,0,B,large
2473,779,24d11m35.5s,15d46m21.8s,33,33,33,0,B,large
2474,780,24d11m35.9s,15d45m28.9s,48,48,48,0,B,giants
2475,781,24d11m36.6s,15d45m31.3s,28,28,28,0,B,medium
2476,782,24d11m37.7s,15d45m28.9s,42,42,42,0,B,giants
2478,784,24d11m39.8s,15d45m38.9s,254,228,245,0,B,edgeLarge
2479,785,24d11m40.5s,15d45m44.6s,34,34,34,0,B,large
2480,786,24d11m41.1s,15d45m48.0s,28,25,27,90,B,medium
2481,787,24d11m41.2s,15d45m46.9s,28,28,28,0,B,medium
2482,788,24d11m41.4s,15d45m43.6s,34,32,34,0,B,large
2483,789,24d11m41.8s,15d45m45.9s,34,34,34,0,B,large
2484,790,24d11m42.2s,15d45m48.9s,34,25,31,90,B,large
2485,791,24d11m42.4s,15d45m47.5s,33,32,33,0,B,large
2486,792,24d11m42.5s,15d45m51.2s,33,33,33,0,B,large
2487,793,24d11m42.8s,15d45m42.5s,48,45,47,0,B,giants
2488,794,24d11m43.3s,15d45m46.0s,33,33,33,0,B,large
2489,795,24d11m43.3s,15d45m49.0s,17,17,17,0,B,tiny
2490,796,24d11m43.5s,15d45m50.2s,20,20,20,0,B,small
2491,797,24d11m43.9s,15d45m51.3s,18,18,18,0,B,small
2492,798,24d11m44.1s,15d45m45.7s,44,44,44,0,B,giants
2493,799,24d11m44.2s,15d45m50.7s,13,13,13,0,B,tiny
2494,800,24d11m44.3s,15d45m43.9s,21,20,21,90,B,small
2495,801,24d11m44.6s,15d46m1.5s,34,34,34,0,B,large
2496,802,24d11m44.7s,15d45m51.4s,16,16,16,0,B,tiny
2497,803,24d11m44.8s,15d45m40.5s,53,53,53,0,B,giants
2498,804,24d11m45.0s,15d45m44.5s,16,15,15,90,B,tiny
2499,805,24d11m45.2s,15d45m42.2s,58,56,57,90,B,giants
2500,806,24d11m45.4s,15d45m48.4s,134,104,124,60,B,edgeLarge
2501,807,24d11m45.9s,15d45m44.2s,21,20,21,0,B,small
2502,808,24d11m46.0s,15d45m52.9s,30,30,30,0,B,large
2503,809,24d11m46.0s,15d45m48.8s,31,31,31,0,B,large
2504,810,24d11m46.3s,15d45m46.0s,42,42,42,0,B,giants
2505,811,24d11m46.3s,15d45m41.4s,19,15,17,90,B,tiny
2506,812,24d11m46.4s,15d45m51.0s,18,18,18,0,B,small
2508,814,24d11m46.8s,15d45m43.9s,33,33,33,0,B,large
2509,815,24d11m47.0s,15d45m33.9s,74,74,74,0,B,giants
2510,816,24d11m47.7s,15d45m35.4s,58,58,58,0,B,giants
2511,817,24d11m47.7s,15d45m47.2s,34,34,34,0,B,large
2512,818,24d11m47.7s,15d45m45.0s,33,33,33,0,B,large
2513,819,24d11m47.8s,15d45m53.4s,37,36,37,90,B,large
2514,820,24d11m47.9s,15d45m38.8s,34,34,34,0,B,large
2515,821,24d11m48.0s,15d45m42.3s,41,41,41,0,B,giants
2516,822,24d11m48.1s,15d45m45.9s,31,31,31,0,B,large
2517,823,24d11m48.3s,15d45m40.5s,25,24,25,0,B,medium
2518,824,24d11m48.7s,15d45m37.6s,63,63,63,0,B,giants
2519,825,24d11m49.2s,15d45m41.2s,16,15,15,90,B,tiny
2520,826,24d11m49.3s,15d45m36.4s,27,27,27,0,B,medium
2521,827,24d11m49.7s,15d45m42.3s,21,21,21,0,B,small
2522,828,24d11m50.8s,15d45m41.9s,28,26,27,90,B,medium
2524,830,24d11m51.6s,15d45m46.2s,24,21,23,0,B,small
2525,831,24d11m52.1s,15d45m41.5s,33,32,33,90,B,large
2527,833,24d11m53.0s,15d45m50.0s,25,25,25,0,B,medium
2528,834,24d11m53.2s,15d45m44.5s,38,37,38,0,B,large
2529,835,24d11m54.5s,15d45m45.8s,26,25,26,90,B,medium
2530,836,24d11m56.0s,15d45m44.5s,34,33,34,90,B,large
2531,837,24d11m58.8s,15d45m54.7s,30,30,30,0,B,large
2533,2,24d08m48.3s,15d48m11.5s,59,53,57,50,C,giants
2536,5,24d08m51.5s,15d48m19.9s,46,43,45,-90,C,giants
2539,8,24d08m54.4s,15d48m7.7s,31,30,30,0,C,large
2541,10,24d08m55.3s,15d48m16.8s,66,60,64,0,C,giants
2542,11,24d08m55.3s,15d48m4.9s,17,17,17,0,C,tiny
2543,12,24d08m55.4s,15d48m5.6s,35,32,34,0,C,large
2544,13,24d08m56.1s,15d48m3.9s,24,23,24,-90,C,medium
2545,14,24d08m56.8s,15d48m3.1s,31,26,29,0,C,medium
2547,16,24d08m58.1s,15d48m2.9s,24,24,24,0,C,medium
2548,17,24d08m58.7s,15d48m3.7s,36,34,35,0,C,large
2549,18,24d08m59.4s,15d48m23.5s,107,97,104,-90,C,giants
2550,19,24d08m59.4s,15d47m52.4s,228,162,206,0,C,edgeLarge
2551,20,24d08m59.7s,15d48m19.8s,77,64,72,-90,C,giants
2552,21,24d09m1.1s,15d48m5.3s,33,24,30,0,C,large
2556,25,24d09m2.5s,15d48m2.8s,28,27,28,0,C,medium
2558,27,24d09m3.8s,15d48m23.6s,61,59,60,-90,C,giants
2559,28,24d09m4.0s,15d48m10.5s,179,176,178,0,C,edgeLarge
2560,29,24d09m4.1s,15d48m6.5s,38,37,38,0,C,large
2561,30,24d09m4.1s,15d47m33.1s,38,32,36,0,C,large
2563,32,24d09m5.2s,15d48m5.3s,30,29,30,-90,C,large
2564,33,24d09m5.5s,15d48m6.5s,38,35,37,-90,C,large
2565,34,24d09m5.6s,15d47m24.4s,26,26,26,0,C,medium
2567,36,24d09m6.1s,15d47m32.5s,22,21,21,0,C,small
2569,38,24d09m7.3s,15d48m5.5s,21,19,20,0,C,small
2570,39,24d09m7.6s,15d48m13.6s,31,28,30,0,C,large
2571,40,24d09m7.7s,15d48m6.1s,24,21,23,-90,C,small
2573,42,24d09m8.9s,15d47m24.6s,33,33,33,0,C,large
2574,43,24d09m8.9s,15d48m13.0s,35,26,32,-90,C,large
2576,45,24d09m9.8s,15d48m4.8s,29,21,26,0,C,medium
2577,46,24d09m10.9s,15d48m11.3s,48,46,47,0,C,giants
2580,49,24d09m11.8s,15d47m50.8s,29,26,28,0,C,medium
2581,50,24d09m12.3s,15d48m12.9s,64,64,64,0,C,giants
2583,52,24d09m12.9s,15d48m11.0s,61,52,58,0,C,giants
2585,54,24d09m13.4s,15d48m15.0s,49,43,47,-90,C,giants
2586,55,24d09m13.6s,15d48m7.2s,29,28,28,0,C,medium
2587,56,24d09m13.7s,15d48m5.7s,27,22,25,0,C,medium
2590,59,24d09m14.2s,15d48m5.4s,43,36,41,0,C,giants
2591,60,24d09m14.4s,15d48m6.8s,31,29,30,0,C,large
2592,61,24d09m14.5s,15d48m8.4s,28,21,25,0,C,medium
2595,64,24d09m15.7s,15d48m13.7s,28,27,28,0,C,medium
2596,65,24d09m16.3s,15d47m1.9s,32,28,31,0,C,large
2597,66,24d09m16.9s,15d47m3.7s,103,91,99,0,C,giants
2598,67,24d09m17.5s,15d48m13.4s,65,46,59,-90,C,giants
2599,68,24d09m17.7s,15d47m1.5s,35,33,34,0,C,large
2600,69,24d09m20.9s,15d48m9.6s,62,46,56,0,C,giants
2601,70,24d09m21.4s,15d48m1.3s,235,198,223,-90,C,edgeLarge
2602,71,24d09m21.8s,15d48m11.4s,17,16,17,0,C,tiny
2605,74,24d09m24.1s,15d48m12.7s,18,17,18,0,C,small
2606,75,24d09m26.4s,15d47m16.4s,42,40,41,0,C,giants
2607,76,24d09m26.7s,15d48m18.4s,28,23,26,0,C,medium
2608,77,24d09m26.7s,15d47m5.5s,66,56,63,0,C,giants
2610,79,24d09m27.2s,15d46m29.6s,29,28,29,0,C,medium
2613,82,24d09m27.6s,15d47m15.5s,18,16,18,0,C,small
2615,84,24d09m28.5s,15d47m8.9s,17,17,17,0,C,tiny
2616,85,24d09m28.6s,15d48m28.7s,71,63,68,0,C,giants
2617,86,24d09m28.8s,15d48m14.2s,74,68,72,0,C,giants
2619,88,24d09m29.3s,15d47m2.3s,26,22,25,0,C,medium
2620,89,24d09m30.1s,15d46m19.1s,34,32,33,-90,C,large
2622,91,24d09m30.7s,15d48m15.5s,23,21,22,0,C,small
2625,94,24d09m31.0s,15d47m8.9s,18,17,17,-90,C,tiny
2627,96,24d09m31.1s,15d48m26.0s,64,48,58,0,C,giants
2629,98,24d09m31.6s,15d47m3.8s,78,69,75,0,C,giants
2631,100,24d09m31.6s,15d48m24.6s,39,37,39,0,C,large
2633,102,24d09m31.9s,15d47m7.0s,35,29,33,-90,C,large
2634,103,24d09m32.1s,15d48m32.1s,38,28,35,-90,C,large
2635,104,24d09m32.7s,15d48m24.2s,36,34,35,0,C,large
2637,106,24d09m32.8s,15d48m29.7s,25,21,24,0,C,medium
2638,107,24d09m32.9s,15d48m31.4s,41,32,38,-50,C,large
2640,109,24d09m33.4s,15d47m59.8s,65,56,62,0,C,giants
2641,110,24d09m33.6s,15d47m7.2s,23,20,22,0,C,small
2642,111,24d09m33.7s,15d48m17.2s,108,91,103,0,C,giants
2643,112,24d09m34.5s,15d48m27.2s,62,62,62,0,C,giants
2644,113,24d09m34.6s,15d46m40.4s,50,36,45,0,C,giants
2645,114,24d09m34.8s,15d48m32.8s,70,56,66,-90,C,giants
2647,116,24d09m35.2s,15d48m30.5s,50,48,50,0,C,giants
2648,117,24d09m35.6s,15d47m6.2s,67,58,64,0,C,giants
2649,118,24d09m35.6s,15d48m26.1s,49,43,47,0,C,giants
2651,120,24d09m35.8s,15d47m8.1s,47,42,45,0,C,giants
2653,122,24d09m36.1s,15d47m32.4s,19,18,19,0,C,small
2654,123,24d09m36.4s,15d47m54.5s,44,39,43,-90,C,giants
2655,124,24d09m36.5s,15d47m31.6s,17,16,17,0,C,tiny
2656,125,24d09m36.6s,15d48m28.2s,62,62,62,0,C,giants
2657,126,24d09m36.7s,15d47m32.1s,19,17,18,0,C,small
2658,127,24d09m36.7s,15d48m35.8s,35,31,34,0,C,large
2659,128,24d09m36.7s,15d47m10.7s,38,37,38,-90,C,large
2661,130,24d09m37.1s,15d48m30.3s,20,20,20,0,C,small
2662,131,24d09m37.2s,15d48m29.8s,19,17,18,0,C,small
2663,132,24d09m37.3s,15d47m30.4s,57,52,55,0,C,giants
2665,134,24d09m37.6s,15d47m6.6s,16,15,15,0,C,tiny
2666,135,24d09m37.8s,15d47m7.3s,15,11,14,0,C,tiny
2667,136,24d09m37.8s,15d47m6.9s,13,11,12,-90,C,tiny
2668,137,24d09m38.0s,15d47m54.9s,23,22,23,0,C,small
2670,139,24d09m38.5s,15d48m9.6s,52,38,47,0,C,giants
2674,143,24d09m39.0s,15d47m28.9s,32,30,31,-90,C,large
2675,144,24d09m39.0s,15d46m15.5s,33,32,32,0,C,large
2676,145,24d09m39.2s,15d47m8.0s,20,20,20,-90,C,small
2678,147,24d09m39.3s,15d45m57.0s,33,29,32,0,C,large
2679,148,24d09m40.2s,15d47m28.7s,34,34,34,-90,C,large
2681,150,24d09m40.9s,15d47m11.8s,27,24,26,0,C,medium
2682,151,24d09m41.1s,15d48m37.3s,26,24,25,0,C,medium
2683,152,24d09m41.2s,15d47m12.5s,21,21,21,-90,C,small
2684,153,24d09m41.2s,15d46m45.9s,33,32,33,0,C,large
2685,154,24d09m41.3s,15d47m10.8s,26,25,25,-90,C,medium
2686,155,24d09m41.6s,15d46m50.2s,22,19,21,0,C,small
2687,156,24d09m41.7s,15d48m32.8s,39,37,38,0,C,large
2688,157,24d09m42.0s,15d47m12.1s,29,28,29,-90,C,medium
2689,158,24d09m42.1s,15d47m14.9s,56,47,53,-90,C,giants
2690,159,24d09m42.1s,15d47m10.9s,26,22,25,-90,C,medium
2692,161,24d09m42.3s,15d46m3.0s,40,33,38,0,C,large
2693,162,24d09m42.7s,15d47m1.3s,30,26,28,-90,C,medium
2694,163,24d09m42.8s,15d48m31.2s,54,50,53,-90,C,giants
2695,164,24d09m42.9s,15d47m12.7s,31,31,31,0,C,large
2697,166,24d09m43.2s,15d47m15.1s,55,53,54,0,C,giants
2698,167,24d09m43.2s,15d48m33.8s,77,71,75,0,C,giants
2700,169,24d09m43.3s,15d46m10.0s,29,26,28,0,C,medium
2704,173,24d09m44.5s,15d48m35.5s,78,75,77,0,C,giants
2708,177,24d09m45.2s,15d47m1.1s,34,33,33,-90,C,large
2709,178,24d09m45.3s,15d46m11.3s,22,21,22,-90,C,small
2710,179,24d09m45.4s,15d46m57.8s,60,59,60,-90,C,giants
2711,180,24d09m45.5s,15d46m4.5s,53,33,46,0,C,giants
2712,181,24d09m45.5s,15d47m56.3s,16,16,16,0,C,tiny
2713,182,24d09m45.7s,15d47m48.0s,26,26,26,0,C,medium
2714,183,24d09m45.9s,15d47m56.4s,42,42,42,0,C,giants
2715,184,24d09m46.0s,15d47m22.9s,35,33,34,-90,C,large
2717,186,24d09m46.0s,15d46m59.7s,39,37,38,0,C,large
